Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE,2,4,Manual(M5),4,990,22,25,23,24.3,32.1,27.2833,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,MAZDA,TRIBUTE,3,6,Auto(L4),4,996,18,23,20,19.9,29.3,23.2577,R,,,,,,,,,,1162, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,G500,5,8,Auto(L5),4,249,13,14,13,14,18.5,15.7208,P,,,,,,,,124,49,1903, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,G55 AMG,5.5,8,Auto(L5),4,250,14,15,14,15,19.4,16.7049,P,,,,,,,,124,49,1767, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML320,3.2,6,Auto(L5),4,154,15,19,17,17.1994,23.8993,19.6821,P,,,,,,,,105,41,1455, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML350,3.7,6,Auto(L5),4,157,15,18,16,16.9,23.1,19.2216,P,,,,,,,,105,41,1547, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML500,5,8,Auto(L5),4,155,14,17,15,15.6,21.6,17.8286,P,,,,,,,,105,41,1651, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCEDES-BENZ,ML55 AMG,5.5,8,Auto(L5),4,92,14,18,16,15.6498,23.2,18.3349,P,,,,,,,,105,33,1547, ,EMS 2MODE CLKUP,3,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD,4.6,8,Auto(L5),4,906,14,19,16,16,24.5,18.9601,R,,,,,,,,,,1453, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD FFV,4,6,Auto(L5),4,763,11,15,13,12.5,19.6,14.9345,E,,,,,,,,,,2076,RANGE=290,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,MERCURY,MOUNTAINEER 4WD FFV,4,6,Auto(L5),4,761,15,20,17,16.6,25.8,19.7729,R,,,,,,,,,,1367,RANGE=380,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.8,6,Auto(L4),R,96,15,19,17,16.8,24.3,19.5097,P,,,,,,,,,,1455,SOHC,CMODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO,3.8,6,Auto(S5),R,96,15,19,16,16.2699,24.3,19.112,P,,,,,,,,,,1547,SOHC,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3,6,Auto(L4),4,93,17,20,18,18.9554,25.6916,21.4911,R,,,,,,,,,,1293,SOHC,CMODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,MONTERO SPORT 4WD,3.5,6,Auto(L4),4,95,16,18,17,17.5978,23.2323,19.7537,R,,,,,,,,,,1367,SOHC,CMODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,MITSUBISHI,OUTLANDER 4WD,2.4,4,Auto(S4),4,102,20,25,22,22.1,32,25.6744,R,,,,,,,,,,1058,SOHC,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,MURANO AWD,3.5,6,Auto(AV),4,96,20,24,22,22.5,31.3,25.759,R,,,,,,,,,,1058, ,VMODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Auto(L4),4,95,15,19,17,16.8617,24.5025,19.6141,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,PATHFINDER 4WD,3.5,6,Manual(M5),4,95,17,19,18,18.4,24.9,20.8491,R,,,,,,,,,,1293, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,94,15,18,16,16.7667,23.231,19.1667,P,,,S,,,,,,,1547, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Auto(L4),4,91,16,20,18,17.7,25.8727,20.6329,R,,,,,,,,,,1293, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,94,15,19,17,16.8,24,19.422,P,,,S,,,,,,,1455, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,NISSAN,XTERRA V6-4WD,3.3,6,Manual(M5),4,91,17,20,18,18.6,25.6185,21.2155,R,,,,,,,,,,1293, ,,2,23
SPEC PURP VEH - S.U.V. - 4WD,OLDSMOBILE,BRAVADA AWD,4.2,6,Auto(L4),4,829,15,21,17,16.6,26.3,19.9034,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,PONTIAC,AZTEK AWD,3.4,6,Auto(L4),4,109,18,24,20,19.9,30.9,23.696,R,,,,,,,,,,1162, ,CLKUP ,2,23
SPEC PURP VEH - S.U.V. - 4WD,SATURN,VUE AWD,2.2,4,Auto(AV),4,114,21,26,23,23.2,33.1,26.8082,R,,,,,,,,,,1011, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SATURN,VUE AWD,3,6,Auto(L5),4,119,19,25,21,20.8,32,24.6884,R,,,,,,,,,,1107, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,BAJA AWD,2.5,4,Auto(L4),4,22,21,26,23,22.9,33.2,26.6158,R,,,,,,,,,,1011, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,BAJA AWD,2.5,4,Manual(M5),4,22,20,25,22,22.1,32,25.6744,R,,,,,,,,,,1058, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Auto(L4),4,20,21,27,24,23.8768,34.0395,27.5825,R,,,,,,95,31,,,970, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUBARU,FORESTER AWD,2.5,4,Manual(M5),4,20,21,27,23,23.313,34.7783,27.374,R,,,,,,95,31,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Auto(L4),4,83,18,20,19,20.2,26.2,22.5209,R,,,,,,,,,,1223, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA 4WD,2.5,6,Manual(M5),4,81,19,21,20,20.9,27.4,23.3978,R,,,,,,,,,,1162, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Auto(L4),4,92,17,20,18,18.8,25.15,21.2098,R,,,,,,,,,,1293, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,GRAND VITARA XL7 4WD,2.7,6,Manual(M5),4,90,17,20,19,19.3,26.1,21.8633,R,,,,,,,,,,1223, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Auto(L4),4,123,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 2-DOOR 4WD,2,4,Manual(M5),4,121,22,25,23,24.6,32.4,27.1698,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Auto(L4),4,124,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,1011, ,2MODE 2LKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,SUZUKI,VITARA 4-DOOR 4WD,2,4,Manual(M5),4,122,22,25,23,24.6,32.4,27.1698,R,,,,,,,,,,1011, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,4,6,Auto(L4),4,24,17,21,19,19.1995,26.4,21.8857,R,,,,,,,,,,1223, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,4RUNNER 4WD,4.7,8,Auto(L5),4,25,15,19,17,16.9,24.1,19.5249,R,,,,,,,,,,1367, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,HIGHLANDER 4WD,2.4,4,Auto(L4),4,22,19,24,21,21.5,30.3,24.7323,R,,,,,,,,,,1107, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,HIGHLANDER 4WD,3,6,Auto(L4),4,23,18,22,20,20,28.7,23.1592,R,,,,,,,,,,1162, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,LAND CRUISER WAGON 4WD,4.7,8,Auto(L5),4,27,13,17,14,14.5062,21.363,16.9551,R,,,,,,,,,,1660, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Auto(L4),4,17,22,27,24,24.9379,34.429,28.4696,R,,,,,,,,,,970, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,RAV4 4WD,2,4,Manual(M5),4,17,22,27,24,24.9,34.6,28.4948,R,,,,,,,,,,970, ,,4,23
SPEC PURP VEH - S.U.V. - 4WD,TOYOTA,SEQUOIA 4WD,4.7,8,Auto(L4),4,28,14,17,15,15.4485,22.3996,17.956,R,,,,,,,,,,1551, ,CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,VOLVO,XC 70 AWD,2.5,5,Auto(S5),4,3,18,25,21,20.5,32,24.4548,P,,T,,,,,,,,1178, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,VOLVO,XC 90 AWD,2.5,5,Auto(S5),4,3,18,24,20,19.6356,30.4496,23.3706,P,,T,,,,,,,,1238, ,2MODE CLKUP ,4,23
SPEC PURP VEH - S.U.V. - 4WD,VOLVO,XC 90 AWD,2.9,6,Auto(S4),4,9,15,20,17,16.8,26,19.9817,P,,T,,,,,,,,1455, ,2MODE CLKUP ,4,23
